"ID";"zh"
"RoyalFamilyNewSovereign.new_dynasty.spy_killed_in_action.body";"唉，{obj.title}在監控敵人時被害。他未留下任何子嗣，因此我們的人民正被一個全新王朝所統治。{obj}萬歲！{p}{RoyalFamilyNewSovereign.already_married}{RoyalFamilyNewSovereign.authority_outcome_new_dynasty}{p}{RoyalFamilyNewSovereign.authority_outcome_inherited}{RoyalFamilyNewSovereign.non_agressions_broken}{RoyalFamilyNewSovereign.royal_marriages_broken}{RoyalFamilyNewSovereign.royal_ties_restored}"
"RoyalFamilyNewSovereign.new_dynasty.killed_in_action.body";"陛下，我們收到了噩耗，我們的{obj.title}在執行任務時不幸喪生！他未留下任何繼承人，因此我們現在只得臣服於{obj}！{p}{RoyalFamilyNewSovereign.already_married}{RoyalFamilyNewSovereign.authority_outcome_new_dynasty}{p}{RoyalFamilyNewSovereign.authority_outcome_inherited}{RoyalFamilyNewSovereign.non_agressions_broken}{RoyalFamilyNewSovereign.royal_marriages_broken}{RoyalFamilyNewSovereign.royal_ties_restored}"
"RoyalFamilyNewSovereign.new_dynasty.puppet_killed.body";"我們的{obj.title}被打上了叛徒的烙印，他因監視自己的人民而遭到處決！在沒有繼任者的情況下，{obj.name}被推舉為我們的新{obj.title}！{p}{RoyalFamilyNewSovereign.already_married}{RoyalFamilyNewSovereign.authority_outcome_new_dynasty}{p}{RoyalFamilyNewSovereign.authority_outcome_inherited}{RoyalFamilyNewSovereign.non_agressions_broken}{RoyalFamilyNewSovereign.royal_marriages_broken}{RoyalFamilyNewSovereign.royal_ties_restored}"
"RoyalFamilyNewSovereign.new_dynasty.assassinated.body";"黑暗的時代即將來臨——我們的{obj.title}遭到了暗殺！{obj.name}在這動盪時期挺身而出，接替了他的位置。我們的新{obj.title}萬歲！愿他統治長久！{p}{RoyalFamilyNewSovereign.already_married}{RoyalFamilyNewSovereign.authority_outcome_new_dynasty}{p}{RoyalFamilyNewSovereign.authority_outcome_inherited}{RoyalFamilyNewSovereign.non_agressions_broken}{RoyalFamilyNewSovereign.royal_marriages_broken}{RoyalFamilyNewSovereign.royal_ties_restored}"
"RoyalFamilyNewSovereign.new_dynasty.killed_by_nobility.body";"黑暗的時代即將來臨——我們的{obj.title}遭到了自己貴族的暗殺！{obj.name}在這動盪時期挺身而出，接替了他的位置。我們的新{obj.title}萬歲！愿他統治長久！{p}{RoyalFamilyNewSovereign.already_married}{RoyalFamilyNewSovereign.authority_outcome_new_dynasty}{p}{RoyalFamilyNewSovereign.authority_outcome_inherited}{RoyalFamilyNewSovereign.non_agressions_broken}{RoyalFamilyNewSovereign.royal_marriages_broken}{RoyalFamilyNewSovereign.royal_ties_restored}"
"RoyalFamilyNewSovereign.new_dynasty.killed_in_trade_expedition.body";"黑暗的時代即將來臨——我們的{obj.title}在一處貿易殖民地被野蠻人殺害了！{obj.name}在這動盪時期挺身而出，接替了他的位置。我們的新{obj.title}萬歲！愿他統治長久！{p}{RoyalFamilyNewSovereign.already_married}{RoyalFamilyNewSovereign.authority_outcome_new_dynasty}{p}{RoyalFamilyNewSovereign.authority_outcome_inherited}{p}{RoyalFamilyNewSovereign.non_agressions_broken}{RoyalFamilyNewSovereign.royal_marriages_broken}{RoyalFamilyNewSovereign.royal_ties_restored}"
"RoyalFamilyNewSovereign.independence.body";"{obj.title}拋棄了我們，並將我們的部分土地據爲己有！{obj}勢必將成為我們的新統治者。{RoyalFamilyNewSovereign.already_married}"
"RoyalFamilyComingOfAge.caption";"{obj}已經長大成人！"
"RoyalFamilyComingOfAge.body";"[{can_learn_new_skill:if}陛下，目前為止，{obj}已在以下學科中初露頭角。|陛下，{obj}現已長大，可以被王庭所接納。]現在敬候您的命令。"
"RoyalFamilyComingOfAge.button_close";"&讓命運決定"
"RoyalFamilyComingOfAge.button_ok";"&好的"
"RoyalFamilyComingOfAge.button_family";"&檢視王室"
"RoyalFamilySpecializationQuery.caption";"{obj}正在成長！"
"RoyalFamilySpecializationQuery.body";"陛下，{obj}已經初顯對一些學科的偏好。我們應該把教學重點放在哪些方面呢？"
"RoyalFamilySpecializationQuery.button_close";"&讓命運決定"
"RoyalFamilySpecializationQuery.button_family";"&檢視王室"
"CharacterNotGoverning.caption";"{obj}沒有在治理行省！"
"CharacterNotGoverning.body";"陛下，{obj}目前尚未治理任何行省。如果你任命他為總督，將大有益處。"
"CastleBuildingInPorgress.caption";"[{building.is_upgrade:if}升級{building.name}|在{realm}建造{building.name}]"
"CastleBuildingInPorgress.completed";"[{building.is_upgrade:if}{building.name}已升級|{realm}的{building.name}已建成]"
"CastleRepairInPorgress.caption";"修復{realm}"
"CastleRepairInPorgress.completed";"{realm}修復完成。"
"AdoptingIdeaPorgress.caption";"採納{idea.name}"
"BattleViewRetreatMessage.caption";"撤退？"
"BattleViewRetreatMessage.body";"從{realm_in}的戰場撤離，士氣會嚴重下滑。{p}{p}注意！士氣低落的部隊不甚堅定，可能會更快逃離敵人。"
"BattleViewRetreatMessage.buttons.ok";"&好的"
"BattleViewRetreatMessage.buttons.cancel";"&算了"
"BattleViewLeaveMessage.caption";"回到攻城中嗎？"
"BattleViewLeaveMessage.body";"這會結束戰術戰鬥，而攻城將會繼續。由於沒能奪取主動權，贏下攻城戰，你的軍隊受到了士氣懲罰。"
"BattleViewLeaveMessage.buttons.ok";"&好的"
"BattleViewLeaveMessage.buttons.cancel";"&算了"
"RebellionBecameFamousMessage.caption";"叛亂已變得聲勢浩大！"
"RebellionBecameFamousMessage.body";"{leader}領導的叛亂已在我們的土地上變得聲勢浩大！它大為出名，讓它比我們預想的要危險得多。"
"RebellionBecameFamousMessage.radio";"{leader:s}在{origin_realm}領導的叛亂已一舉成名！"
"RebelDefeatedMessage.caption";"擊敗叛軍"
"RebelDefeatedMessage.body";"陛下，叛軍已在{obj.realm_in}附近被擊敗。[{p}{blt}{obj.rebel.gold_to_give_defeated_by:nonzero}{gold_icon}已交給{obj.rebel.defeated_by}]"
"MercenariesMessage.caption";"僱傭兵出現在{obj.realm_in}附近。"
"MercenariesMessage.radio";"僱傭兵出現在{obj.realm_in}附近。"
"MercenariesMessage.body";"陛下，僱傭兵正在{obj.realm_in}附近安營紮寨！我們可以帶領軍隊，以合適的價格僱傭他們的部隊。"
"RetreatMessage.caption";"撤退？"
"RetreatMessage.body";"確定要逃離{realm_in}的戰鬥嗎？[{is_break_siege:if}{player_is_defender:if}我們的防禦部隊將返回城鎮周邊，圍攻還將繼續。][你的軍隊將受到士氣的懲罰，部分軍隊也將在撤退時陣亡。]"
"RetreatMessage.buttons.ok";"&撤退"
"RetreatMessage.buttons.cancel";"&算了"
"LiftSiegeMessage.caption";"解除圍攻？"
"LiftSiegeMessage.body";"圍攻將結束，你的軍隊將受到士氣略微下降的懲罰。"
"LiftSiegeMessage.buttons.ok";"&解除圍攻"
"LiftSiegeMessage.buttons.cancel";"&算了"
"LiftSiegeSupporterMessage.caption";"要撤回攻城部隊嗎？"
"LiftSiegeSupporterMessage.body";"你的軍隊將從攻城戰中撤回，攻城戰將在沒有你支援的情況下繼續進行。你的部隊不會受到懲罰。"
"LiftSiegeSupporterMessage.buttons.ok";"&解除圍攻"
"LiftSiegeSupporterMessage.buttons.cancel";"&算了"
"RefuseSupportMessage.caption";"拒絕支援？"
"RefuseSupportMessage.body";"你與{reinforcing_army.kingdom:s}的關係將會惡化。"
"RefuseSupportMessage.buttons.ok";"&拒絕"
"RefuseSupportMessage.buttons.cancel";"&算了"
"IncommingOfferExistingMessage.caption";"進行中的談判！"
"IncommingOfferExistingMessage.body";"如果你想跟我談談，那就先聊聊我的提議吧，怎麼樣，{plr_kingdom.king}？"
"IncommingOfferExistingMessage.buttons.seeIt";"&讓我看看"
"IncommingOfferExistingMessage.buttons.cancel";"&稍後再看"
"OutgoingOfferExistingMessage.body";"你能不能有點耐心，{plr_kingdom.king}。我們正在考慮你提出的方案。"
"AllAlliancesRevoked.caption";"取消結盟"
"AllAlliancesRevoked.body";"陛下，鑑於我們前任國王已死，我們的盟友已不再支援我們。"
"FamousPersonSpawned.caption";"大人物光臨"
"FamousPersonSpawned.body";"陛下，{famous_person}已抵達{obj}，我們的騎士可以學習他的智慧。"
"FamousPersonLeft.caption";"大人物離去"
"FamousPersonLeft.body";"陛下，{famous_person}已離開{obj}。"
"ConfirmSaveOverwrite.caption";"覆蓋儲存檔案"
"ConfirmSaveOverwrite.body";"是否確定覆蓋「{saveName}」？"
"ConfirmSaveOverwrite.buttons.confirm";"&確認"
"ConfirmSaveOverwrite.buttons.cancel";"&取消"
"ConfirmSaveLoad.caption";"載入戰役"
"ConfirmSaveLoad.body";"是否確定載入「{saveName}」？任何未儲存的進度都將丟失！"
"ConfirmSaveLoad.buttons.confirm";"&確認"
"ConfirmSaveLoad.buttons.cancel";"&取消"
"ConfirmSaveDelete.caption";"刪除存檔檔案"
"ConfirmSaveDelete.body";"是否確定刪除「{saveName}」？"
"ConfirmSaveDelete.buttons.confirm";"&確認"
"ConfirmSaveDelete.buttons.cancel";"&取消"
"ConfirmCancelAdoptingIdea.caption";"停止採納意見"
"ConfirmCancelAdoptingIdea.body";"是否確定停止採納{name}？"
"ConfirmCancelAdoptingIdea.buttons.confirm";"&確認"
"ConfirmCancelAdoptingIdea.buttons.cancel";"&取消"
"ConfirmCancelBuilding.caption";"取消[{is_upgrade:if}升級|建造]"
"ConfirmCancelBuilding.body";"是否確定停止[{is_upgrade:if}升級{name}|建造{name}]？{p}{p}{blt}{cancel_refunds}將退還至你王國的國庫。"
"ConfirmCancelBuilding.buttons.confirm";"&確認"
"ConfirmCancelBuilding.buttons.cancel";"&取消"
"ConfirmRemoveBuilding.caption";"摧毀建築"
"ConfirmRemoveBuilding.body";"是否確定要將{name}夷為平地？該省的其他以該建築為先決條件的建築也將被摧毀。{p}[{p}{blt}我們將不再於[{kingdom.KingdomType}|{u}王國{/u}]內生產{clr:red_bright}{last_produces_text}{/clr}。]"
"ConfirmRemoveBuilding.buttons.confirm";"&確認"
"ConfirmRemoveBuilding.buttons.cancel";"&取消"
"TradeCenterDespawnOurMessage.caption";"我們的貿易中心已衰落"
"TradeCenterDespawnOurMessage.body";"我們在{obj.realm}的城鎮對外國商人的吸引力日趨下降，人們不再將其視為貿易中心。毫無疑問，這將對我們的經濟造成巨大打擊。[曾為我們在貿易中心的交易提供便利的{merchant}現在正等待新的任務。]"
"TradeCenterDespawnOtherMessage.caption";"貿易中心衰落"
"TradeCenterDespawnOtherMessage.body";"{obj.realm}不再被視為貿易中心！[{merchant}已執行任務歸來，準備迎接新的任務。]"
"NewTradeCenterOurMessage.caption";"我們有了新的貿易中心"
"NewTradeCenterOurMessage.body";"{obj.realm}的商業正蓬勃發展，各處商人都慕名前來。這一定會大大充實我們的國庫！"
"NewTradeCenterTheirsMessage.caption";"貿易中心崛起"
"NewTradeCenterTheirsMessage.radio";"{obj.realm}的貿易中心崛起"
"NewTradeCenterTheirsMessage.body";"{obj.realm}的貿易正欣欣向榮！{obj.realm.kingdom}宣佈，貿易中心現在歡迎所有盟國的商人。"
"TradeCenterMovedMessage.caption";"貿易中心轉移"
"TradeCenterMovedMessage.radio";"{old_realm}不再是貿易中心，取而代之的是{new_realm}。"
"TradeCenterMovedMessage.body";"{old_realm}的商人發現了{new_realm}的繁榮和機遇，紛紛遷往此處。"
"TradeCentersMergedMessage.caption";"貿易中心合併"
"TradeCentersMergedMessage.radio";"{centers}的貿易中心已於{obj.realm}合併。"
"TradeCentersMergedMessage.body";"{centers}原貿易中心的商人已決定搬遷，現在正於{obj.realm}外經營生意。"
"TradeCenterLostMessage.caption";"失去貿易中心"
"TradeCenterLostMessage.radio";"{obj.realm}的貿易中心已被{obj.realm.kingdom}接管。"
"TradeCenterLostMessage.body";"{obj.realm}的貿易中心現已在我們的敵人{obj.realm.kingdom}的管控之下。"
"GameModeDestroyKingdomTargetMessage.caption";"摧毀目標"
"GameModeDestroyKingdomTargetMessage.body";"陛下，{target_kingdom}已被定為此次戰役的目標！我們必須先於對手征服他們的最後一個行省，才能獲得勝利。"
"DeadCourtMemberMessage.caption";"我們的{obj.title}已陣亡。"
"DeadCourtMemberMessage.body";"[{dead_status.status_text}|陛下，{obj}已因公殉職。][{was_heir:if}{p}{p}{was_heir_add_text}]"
"DeadCourtMemberMessage.old_age.body";"陛下，我們的{kingdom.KingdomType}有一條不幸的訊息。{obj}已年老去世，他在王庭中的席位現處於空缺狀態。[{was_heir:if}{p}{p}{was_heir_add_text}]"
"DeadCourtMemberMessage.defeated_in_combat.body";"大人，我們收到噩耗——{obj}已於戰場陣亡。[{obj.is_marshal:if}曾在戰場上英勇作戰的他，將作為一名勇敢無畏的指揮官永遠活在我們心中。|或許他並不適合擔任軍隊首領……][{was_heir:if}{p}{p}{was_heir_add_text}]"
"DeadCourtMemberMessage.killed_in_trade_colony.body";"我們的{obj}在維持貿易殖民地時被野蠻人殺害了！他所在的定居點現已荒廢，因為沒有{obj.kingdom:ian}敢踏上這片荒蕪之地。[{was_heir:if}{p}{p}{was_heir_add_text}]"
"ExpandCityMessage.caption";"擴張行省"
"ExpandCityMessage.body";"在{realm}中解鎖額外的建築槽位將花費{expand_cost}。確定繼續嗎？"
"ExpandCityMessage.buttons.ok";"&好的"
"ExpandCityMessage.buttons.cancel";"&取消"
"CancelTroopsHealMessage.caption";"治療將會中止"
"CancelTroopsHealMessage.body";"陛下，部隊正在接受治療。發出移動指令將取消所有進度，所有投入的資源都將丟失！"
"CancelTroopsHealMessage.buttons.ok";"&好的"
"CancelTroopsHealMessage.buttons.cancel";"&取消"
"YouDisconnectedMessage.caption";"已斷開連線"
"YouDisconnectedMessage.body";"你已斷開與此次戰役的連線。"
"YouDisconnectedMessage.buttons.close";"&關閉"
"AnotherPlayerDisconnectedMessage.caption";"{target}已斷開連線。"
"AnotherPlayerDisconnectedMessage.body";"{target}已與戰役斷開連線，不再[作為{kingdom}]參與此次遊戲。"
"AnotherPlayerDisconnectedMessage.buttons.ok";"&關閉"
"HostDisconnectedMessage.caption";"{target}已斷開連線。"
"HostDisconnectedMessage.body";"{target}已不再[以{kingdom}]作為此次戰役的主辦者。"
"HostDisconnectedMessage.buttons.ok";"&關閉"
"PlayerReconnectedMessage.caption";"{target}已重新連線。"
"PlayerReconnectedMessage.body";"{target}已重新連線[且現在正領導{kingdom}]。"
"PlayerReconnectedMessage.buttons.ok";"&關閉"
"CharacterImprisonedOccupation.caption";"騎士遭到囚禁"
"CharacterImprisonedOccupation.body";"當{realm}被{realm.controller.kingdom:ians}佔領時，{obj}遭到了囚禁。"
"ClericActionInteuptedOccupation.caption";"教士任務中斷"
"ClericActionInteuptedOccupation.body";"{obj}無法完成在{realm}的任務，因為該省已被{realm.controller.kingdom:ians}佔領。"
"CharacterRecalledOccupation.caption";"騎士返回王庭"
"CharacterRecalledOccupation.body";"{obj}被召回，因為{realm}已被{realm.controller.kingdom:ians}佔領。"
"SpyActionInteuptedOccupation.caption";"間諜計謀中斷"
"SpyActionInteuptedOccupation.body";"由於{realm.controller.kingdom:ian}的入侵，{obj}在{realm}的計劃遇到了麻煩。"
"BanishedGovernorMessage.caption";"總督被驅逐"
"BanishedGovernorMessage.body";"{governor}被{realm.controller.kingdom:ian}的佔領者驅逐出他的{realm}城鎮。如果我們重獲控制權，他便可以繼續履行職責。"
"OwnKingdomDominated.caption";"敵方佔據主導地位"
"OwnKingdomDominated.body";"陛下，我們已被徹底佔領，無法控制別國土地，甚至自身難保！"
"EnemyKingdomDominated.caption";"敵方王國被佔領"
"EnemyKingdomDominated.body";"陛下，好訊息！{obj}已失去對他們所有土地的掌控，他們的王位岌岌可危。他們也失去了對所有佔領的別國土地的控制權！"
"OccupiedRealmLostBankrupcy.caption";"破產"
"OccupiedRealmLostBankrupcy.body";"陛下，財政危機爆發，我們已失去對{obj}的控制。"
"CancelCurrentActionMessage.caption";"是否取消{action.name}？"
"CancelCurrentActionMessage.body";"{obj}將停止他的當前活動。"
"CancelCurrentActionMessage.buttons.ok";"&好的"
"CancelCurrentActionMessage.buttons.cancel";"&算了"
"ActionCancelledMessage.caption";"{cancelled_message_caption}"
"ActionCancelledMessage.body";"[{reason_text}|{default_text}]"
"KingdomActionMessage.caption";"{prepare_status_text}"
"RebellionIndependenceNewKingdomMessage.caption";"叛軍獨立"
"RebellionIndependenceNewKingdomMessage.body";"叛軍已宣佈獨立，並建立了{independence_kingdom}。[我們失去了{realms}，它曾被佔領，現已成為他們王國的一部分。]"
"RebellionIndependenceNewKingdomMessage.list.final_separator";"和"
"RebellionIndependenceExistingKingdomOwnMessage.caption";"叛軍獨立"
"RebellionIndependenceExistingKingdomOwnMessage.body";"叛軍已決定加入我們的王國。他們將{realms}的全部控制權讓與我們[，但這可能會讓我們與之前的土地所有者{affected_kingdoms}之間的關係變得緊張]。[這也是之前掌控這些土地的{defeated_kingdoms}的結局。]"
"RebellionIndependenceExistingKingdomOwnMessage.list.final_separator";"和"
"RebellionIndependenceExistingKingdomOtherMessage.caption";"叛軍獨立"
"RebellionIndependenceExistingKingdomOtherMessage.body";"叛軍接受了{independence_kingdom}的統治。[我們被佔據的領土{realms}現已在他們掌控之下。]"
"RebellionIndependenceExistingKingdomOtherMessage.list.final_separator";"和"
